shipment_id,order_id,priority,warehouse_code,vehicle_id,vehicle_type,driver_id,driver_name,estimated_delivery,eta_status,decision_status,business_explanation
SHP001245,ORD001245,Express,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-03-11 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP001246,ORD001246,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-05-19 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001247,ORD001247,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-07-16 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001248,ORD001248,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-08-31 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001249,ORD001249,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-03-12 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP001250,ORD001250,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-09-09 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001251,ORD001251,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-01-28 06:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP001252,ORD001252,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-02-02 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP001253,ORD001253,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-08-20 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001254,ORD001254,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-10-14 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001255,ORD001255,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-07-30 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001256,ORD001256,Express,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-10-23 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001257,ORD001257,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-04-02 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP001258,ORD001258,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-09-08 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP001259,ORD001259,Express,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-05-29 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001260,ORD001260,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-11-26 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001261,ORD001261,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-07-27 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001262,ORD001262,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-04-27 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001263,ORD001263,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-12-31 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001264,ORD001264,Express,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-05-21 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP001265,ORD001265,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-09-24 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001266,ORD001266,Express,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-01-12 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001267,ORD001267,Express,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-05-11 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001268,ORD001268,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-03-29 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001269,ORD001269,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-08-31 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001270,ORD001270,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-09-27 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP001271,ORD001271,Express,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-03-22 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001272,ORD001272,Express,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-04-30 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP001273,ORD001273,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-11-19 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001274,ORD001274,Express,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-01-16 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001275,ORD001275,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-09-03 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001276,ORD001276,Express,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-08-16 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001277,ORD001277,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-10-30 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001278,ORD001278,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-10-17 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001279,ORD001279,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-10-03 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP001280,ORD001280,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-02-17 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP001281,ORD001281,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-05-16 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP001282,ORD001282,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-09-27 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001283,ORD001283,Express,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-10-02 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP001284,ORD001284,Express,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-06-03 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP001285,ORD001285,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-06-01 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001286,ORD001286,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-07-11 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001287,ORD001287,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-07-23 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP001288,ORD001288,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-07-15 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001289,ORD001289,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-11-17 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP001290,ORD001290,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-12-17 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001291,ORD001291,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-10-01 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP001292,ORD001292,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-02-05 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP001293,ORD001293,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-11-24 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001294,ORD001294,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-12-26 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP001295,ORD001295,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-01-11 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001296,ORD001296,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-04-08 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP001297,ORD001297,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-08-13 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP001298,ORD001298,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-03-19 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP001299,ORD001299,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-08-06 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP001300,ORD001300,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-12-25 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001301,ORD001301,Express,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-01-31 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP001302,ORD001302,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-10-06 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP001303,ORD001303,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-05-10 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001304,ORD001304,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-07-19 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001305,ORD001305,Express,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-04-13 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001306,ORD001306,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-12-07 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001307,ORD001307,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-06-10 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001308,ORD001308,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-01-22 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP001309,ORD001309,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-09-04 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001310,ORD001310,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-01-27 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001311,ORD001311,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-11-23 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP001312,ORD001312,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-05-22 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001313,ORD001313,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-05-05 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP001314,ORD001314,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-12-21 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
